"2016-06-23" "2016-09-09" "2017-06-01" "2018-05-19" "2018-05-28" "2018-06-20" "2018-07-22" "2018-07-29" "2018-09-08" "2018-09-15"
"206" 641.17739280395 570.039978051266 548.052049854981 0 642.118052833738 0 0 570.039978051266 570.980638081053 549.933369914556
"207" 617.470111839568 552.680293096799 552.680293096799 0 617.470111839568 0 0 552.680293096799 552.680293096799 503.393752410336
"208" 668.539767368751 592.266582835586 537.331027978623 0 659.226658283558 0 0 574.819239232945 592.266582835586 537.331027978623
"209" 666.137525166486 536.743069536936 528.844664704971 0 652.779928759486 0 0 549.636053894997 529.30927675391 536.278457487997
"210" 654.703832752613 513.704994192799 510.917537746806 0 629.268292682926 562.717770034843 0 536.353077816492 513.704994192799 513.704994192799
"211" 671.312427409988 555.74912891986 500.813008130081 0 671.312427409988 577.003484320557 0 539.140534262485 530.313588850174 526.248548199767
"212" 674.564459930313 557.142857142857 514.169570267131 0 674.564459930313 565.505226480836 0 557.142857142857 557.607433217189 498.025551684088
"213" 641.571824054137 533.258997231621 494.732390033835 0 652.991387265456 556.213472777607 0 521.839434020301 524.031067363888 506.613349738542
"214" 662.300996000313 519.018116226178 479.727080229001 0 673.947141400674 563.955768175045 0 507.371970825817 536.781428907536 473.609912948004
"215" 649.756210819596 503.83097283492 487.694450893893 0 649.756210819596 0 0 503.83097283492 503.83097283492 474.228000928721
"216" 656.721615973996 510.332017645693 478.871604364987 0 656.721615973996 0 0 510.332017645693 515.439981425586 467.843046203854
"217" 664.387287279509 513.210039630119 476.610459243142 0 664.387287279509 0 0 513.210039630119 536.871551791126 476.610459243142
"218" 667.280681556528 499.194105457057 471.678563205158 653.580474326502 667.280681556528 0 0 499.194105457057 516.117890858853 467.533962698595
"219" 662.486368593238 497.974762424053 493.768499766318 674.520953419535 674.520953419535 0 0 497.974762424053 512.346159837981 468.647764449291
"220" 649.756210819596 487.694450893893 463.199442767587 676.573020664035 649.756210819596 0 0 514.511260738333 503.83097283492 463.199442767587
"221" 695.031344323194 538.077548177385 486.76573020664 695.031344323194 668.214534478755 0 0 538.077548177385 574.994195495704 508.474576271186
"222" 688.994659856048 544.462502902252 513.582540051079 688.994659856048 677.966101694915 0 0 549.570466682145 580.914789876944 498.723009055026
"223" 674.188349067465 549.159567119502 525.328114206769 674.188349067465 667.280681556528 0 0 556.527745797835 594.51991710799 484.112364724844
"224" 663.596592217361 551.346995164633 515.196868524061 663.596592217361 663.596592217361 0 512.433801519687 565.622841353903 614.667280681556 479.507253050886
"225" 664.978125719549 635.735666589915 570.112825236012 664.978125719549 664.978125719549 664.978125719549 552.72852866682 606.378079668432 676.836288279991 501.957172461432
"226" 701.043776289141 661.08428104066 635.02882068858 701.043776289141 701.043776289141 701.043776289141 612.244897959183 641.104533416419 701.043776289141 553.240380121514
"227" 695.508586525759 695.508586525759 679.773098142824 695.508586525759 695.508586525759 695.508586525759 618.579532209185 679.773098142824 695.508586525759 558.668117180822
"228" 682.36242228874 682.36242228874 682.36242228874 682.36242228874 682.36242228874 682.36242228874 641.607183974211 682.36242228874 682.36242228874 591.18121114437
"229" 703.430808197099 703.430808197099 703.430808197099 703.430808197099 703.430808197099 703.430808197099 703.430808197099 703.430808197099 703.430808197099 0
"230" 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654 0
"231" 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654 710.550670985654
"232" 685.6779268857 710.550670985654 685.6779268857 710.550670985654 685.6779268857 710.550670985654 710.550670985654 710.550670985654 698.114298935677 710.550670985654
"233" 685.6779268857 710.550670985654 685.6779268857 710.550670985654 685.6779268857 710.550670985654 710.550670985654 710.550670985654 698.114298935677 713.3271633503
"234" 688.981422165279 716.728058936579 688.981422165279 688.981422165279 688.981422165279 688.981422165279 688.981422165279 716.728058936579 688.981422165279 716.728058936579
"235" 716.728058936579 716.728058936579 688.981422165279 688.981422165279 709.521140294683 716.728058936579 716.728058936579 716.728058936579 716.728058936579 716.728058936579
"236" 697.839769989898 719.170098686766 673.245784443235 673.245784443235 697.37353329707 697.839769989898 697.839769989898 719.170098686766 697.839769989898 697.839769989898
"237" 695.602847977466 705.81331664189 668.492293247789 668.492293247789 695.602847977466 695.602847977466 705.81331664189 705.81331664189 700.708082309678 705.81331664189
"238" 659.1202613386 685.89987085011 653.194560510522 653.194560510522 659.1202613386 659.1202613386 685.89987085011 685.89987085011 672.510066094355 685.89987085011
"239" 675.711092268558 675.711092268558 675.711092268558 675.711092268558 675.711092268558 675.711092268558 675.711092268558 700.570415478301 675.711092268558 675.711092268558
"240" 689.251087869303 689.251087869303 664.172837621192 664.172837621192 664.172837621192 689.251087869303 689.251087869303 689.251087869303 689.251087869303 689.251087869303
"241" 693.960511033682 713.35656213705 693.960511033682 708.710801393728 693.960511033682 708.710801393728 713.35656213705 713.35656213705 693.960511033682 0
"242" 677.193920415489 696.784541357977 677.193920415489 678.1104406935 677.193920415489 678.1104406935 696.784541357977 696.784541357977 677.193920415489 0
"243" 713.255467586423 713.255467586423 713.255467586423 713.255467586423 713.255467586423 713.255467586423 713.255467586423 713.255467586423 713.255467586423 713.255467586423
"244" 698.474160404845 698.474160404845 692.493482594694 692.493482594694 692.493482594694 692.493482594694 698.474160404845 698.474160404845 698.474160404845 0
"245" 721.361754332157 702.614629658027 677.426775034503 677.426775034503 677.426775034503 677.426775034503 702.614629658027 702.614629658027 702.614629658027 0
"246" 645.798190461585 624.750805091243 624.750805091243 624.750805091243 643.497929765373 643.497929765373 0 624.750805091243 643.497929765373 643.497929765373
"247" 624.874662553027 624.874662553027 624.874662553027 624.874662553027 624.874662553027 624.874662553027 0 624.874662553027 624.874662553027 624.874662553027
"248" 622.347839553972 622.347839553972 607.596407000155 622.347839553972 607.596407000155 607.596407000155 0 622.347839553972 622.347839553972 595.051881678798
"249" 578.289319934564 0 550.362234166861 578.289319934564 551.297032016826 551.297032016826 0 577.354522084599 0 0
"250" 559.506363285769 0 526.417277284998 559.506363285769 550.366370998843 550.366370998843 0 535.557269571925 0 0
"251" 537.061318935596 537.061318935596 482.221365214038 531.507905900502 537.061318935596 531.507905900502 0 506.170458927883 537.061318935596 511.723871962977
"252" 527.342846124181 0 492.286926340147 500.617045892788 527.342846124181 500.617045892788 0 493.212495179329 0 0
"253" 527.805630543772 0 473.081372927111 527.805630543772 527.805630543772 493.328191284227 0 502.468183571153 0 0
"254" 538.334358658874 0 441.902491541064 520.916641033528 538.334358658874 469.00953552753 0 495.193786527222 0 0
"255" 499.843149556897 0 488.07936632421 512.430397615873 499.843149556897 489.491020312132 0 491.373225629362 0 0
"256" 515.771786450775 0 460.093179561598 523.447643779118 515.771786450775 486.099442450164 0 481.975101199114 481.975101199114 459.176659283587
"257" 524.194180848561 496.549290251745 469.845502313544 526.076386165791 524.194180848561 496.549290251745 0 496.549290251745 496.549290251745 466.551643008391
"258" 525.954492865407 0 469.263401465484 550.366370998843 525.954492865407 476.667952178943 0 468.337832626302 0 469.263401465484
"259" 532.797600738234 0 483.658874192556 0 506.613349738542 485.043063672716 0 479.506305752076 0 483.658874192556
"260" 536.3073110285 0 485.006195786864 0 507.682775712515 502.726146220569 0 485.006195786864 485.006195786864 0
"261" 528.645032297754 0 464.395570593663 0 502.460781298062 482.274684712396 0 450.66902491541 0 464.395570593663
"262" 535.210181257231 459.892016968762 453.875819514076 0 535.210181257231 505.939066718087 0 465.79251831855 481.989973004242 0
"263" 565.059776320864 489.278827612804 413.266486694948 0 565.059776320864 498.881604319321 0 482.799845738527 489.741612032395 463.941380640185
"264" 630.890860007713 465.79251831855 465.79251831855 0 619.436945622831 511.839568067875 0 465.79251831855 500.385653682993 465.329733898959
"265" 610.644041650598 482.799845738527 482.799845738527 0 590.397223293483 492.402622445044 0 482.799845738527 471.693019668338 457.462398765908
"266" 544.060709307728 0 474.368901966857 0 569.033606938206 500.154870682979 0 491.90800681431 491.90800681431 461.940529657736
"267" 539.945008783319 0 459.749484457343 0 550.828687084702 497.555945925303 0 484.839227067899 484.839227067899 454.250362789277
"268" 544.989933405606 491.90800681431 470.187393526405 0 544.060709307728 514.441691187858 0 491.90800681431 500.154870682979 0
"269" 541.110682607019 463.015811801003 451.56189741612 0 541.110682607019 494.253760123409 0 463.015811801003 485.113767836483 0
"270" 581.850943106885 514.223278638245 459.707100138015 0 582.77104738537 517.903695752185 0 487.195215457751 514.223278638245 458.78699585953
"271" 557.583192761846 495.361140929305 492.60082809385 0 582.195982211317 541.596380923171 0 494.44103665082 495.361140929305 492.60082809385
"272" 558.399310182645 513.953123775182 483.969585325703 0 587.442188602336 0 0 487.732225444853 513.953123775182 487.732225444853
"273" 565.749118233399 495.361140929305 470.173286305781 0 646.258242600828 0 0 494.44103665082 514.568317742677 472.473547001993
"274" 585.501858736059 485.997521685254 485.997521685254 0 668.401486988847 0 0 485.997521685254 505.700123915737 457.372986369268
"275" 626.413194982189 492.372618863249 479.944246554127 0 658.70373238346 0 0 492.372618863249 500.619482731918 472.97506582004
"276" 655.56760105312 491.094935728666 472.161994734397 0 643.023075731764 0 0 491.094935728666 491.094935728666 444.866036859222
"277" 635.865792518319 491.939838025453 460.701889703047 0 624.411878133436 0 0 491.939838025453 491.939838025453 451.099112996529
"278" 642.154995046863 497.561533186009 458.46986207422 0 632.210622571058 0 0 497.561533186009 478.472910157738 432.065838603977
"279" 635.865792518319 469.841881989973 459.313536444273 0 624.411878133436 0 0 469.379097570382 491.014269186271 443.116081758581
"280" 624.411878133436 484.998071731585 444.620131122252 0 617.470111839568 0 0 462.900115696105 495.989201696876 453.760123409179
"281" 612.464675780951 482.089666233865 447.032765599939 0 611.54815550294 0 0 469.372947376461 502.138547315359 447.491025738944
"282" 622.764227642276 491.98606271777 489.663182346109 622.764227642276 622.764227642276 622.764227642276 0 490.127758420441 0 447.154471544715
"283" 628.271643177946 510.84094780858 477.621186309431 628.271643177946 627.342419080068 0 0 502.59408393991 522.165866501471 465.19281400031
"284" 645.880692952888 508.897076115074 501.371795876773 645.880692952888 637.06200517363 0 0 508.897076115074 533.648193148859 475.150897546445
"285" 627.051065787456 515.488422021162 476.614016255175 627.051065787456 613.364514644993 0 0 476.614016255175 527.794816745897 458.326943720288
"286" 651.544179630622 572.112805578971 507.050348685723 651.544179630622 632.347306306996 0 0 537.282550387002 601.310445244846 481.416200475132
"287" 646.448896858189 611.24970764793 557.223045139159 646.448896858189 637.210571450846 0 0 565.642784750916 637.210571450846 512.551648865674
"288" 627.289447467238 0 585.217258027435 627.289447467238 627.289447467238 0 0 623.611004674687 627.289447467238 488.313280711165
"289" 658.026038824354 0 634.871754892024 664.574725189054 658.026038824354 0 0 658.026038824354 658.026038824354 590.200358618539
"290" 624.875469384627 0 575.561345696988 643.152732010115 624.875469384627 0 0 613.035481646103 624.875469384627 606.598206759138
"291" 643.152732010115 0 553.605640278948 643.152732010115 643.152732010115 0 0 608.437428155414 634.876235726875 587.401333435512
"292" 611.313303391668 0 555.792163543441 624.670899798668 611.313303391668 0 0 583.088121418615 612.242527489546 607.596407000155
"293" 626.064735945485 0 549.752206907232 626.064735945485 626.064735945485 0 0 624.670899798668 0 569.149759950441
"294" 602.522791574976 0 556.075133605784 602.522791574976 602.522791574976 0 0 602.522791574976 0 565.859792518076
"295" 556.364472373361 556.364472373361 493.256188213656 556.364472373361 556.364472373361 0 0 536.247988351597 556.364472373361 487.853475362096
